rank,feature,brain_score
1,7Networks_LH_Default_Temp_2,0.928848055037227
2,7Networks_LH_Vis_5,0.9138491749108848
3,7Networks_RH_Default_Temp_2,0.913470856674489
4,7Networks_LH_Cont_Temp_1,0.9070478146414905
5,7Networks_LH_DorsAttn_Post_10,0.8962060760578608
6,7Networks_LH_Default_Temp_1,0.8954212485636168
7,7Networks_LH_Limbic_TempPole_3,0.8936818672532164
8,7Networks_LH_Limbic_TempPole_2,0.8902620272402655
9,7Networks_RH_Default_PFCdPFCm_1,0.8875888148014356
10,7Networks_LH_Default_PFC_2,0.879101841855274
11,7Networks_RH_DorsAttn_Post_10,0.8762578962480121
12,7Networks_RH_Limbic_TempPole_1,0.866691265030168
13,7Networks_RH_Default_Temp_1,0.8550503228172796
14,7Networks_RH_SomMot_15,0.8534159930098174
15,7Networks_RH_Limbic_TempPole_2,0.8330556996713846
16,7Networks_LH_Vis_9,0.8324734909775886
17,7Networks_RH_SomMot_19,0.821926478170955
18,7Networks_LH_Vis_11,0.8185520232962287
19,7Networks_LH_Limbic_TempPole_1,0.8104863642206299
20,7Networks_LH_SomMot_10,0.8095981125485706
21,7Networks_RH_Vis_8,0.8008154523740776
22,7Networks_LH_DorsAttn_Post_8,0.7930096873262354
23,7Networks_RH_SalVentAttn_FrOperIns_1,0.7904274251158185
24,7Networks_RH_Cont_Temp_1,0.7902342915439446
25,7Networks_RH_SomMot_12,0.7877402348692297
26,7Networks_LH_SomMot_12,0.7805196123713972
27,7Networks_LH_SomMot_9,0.7798709260683859
28,7Networks_LH_Limbic_TempPole_4,0.774803936397417
29,7Networks_LH_SomMot_11,0.7723832613607791
30,7Networks_RH_Limbic_TempPole_3,0.7612321437336509
31,7Networks_RH_SomMot_13,0.7572505256182146
32,7Networks_RH_Default_PFCdPFCm_2,0.7457199931249087
33,7Networks_RH_Default_Par_3,0.7456908150344403
34,7Networks_RH_SomMot_14,0.7417361821777296
35,7Networks_RH_SomMot_10,0.724146561265093
36,7Networks_RH_Default_PFCdPFCm_3,0.7205649301747519
37,7Networks_LH_Cont_PFCl_2,0.7190053922647193
38,7Networks_RH_SomMot_9,0.7176726183679086
39,7Networks_LH_SomMot_16,0.7164768766741406
40,7Networks_RH_Vis_11,0.7115273918086702
41,7Networks_LH_Limbic_OFC_2,0.705404584730212
42,7Networks_LH_SomMot_7,0.692710271876677
43,7Networks_LH_SomMot_13,0.6901146727333335
44,7Networks_LH_SomMot_14,0.6860284768660434
45,7Networks_RH_Cont_PFCl_2,0.6853414347648525
46,7Networks_RH_Vis_14,0.6666418158927525
47,7Networks_LH_DorsAttn_Post_2,0.6558024572205778
48,7Networks_RH_Cont_Par_1,0.6536493713100511
49,7Networks_LH_Default_Par_2,0.6359807756015203
50,7Networks_LH_Cont_Cing_2,0.6315584434809471
51,7Networks_LH_Limbic_OFC_1,0.6279476058275644
52,7Networks_LH_Default_PFC_6,0.6276529201702219
53,7Networks_LH_Default_PFC_11,0.6264780164192267
54,7Networks_RH_Limbic_OFC_3,0.6263419162767135
55,7Networks_RH_Vis_5,0.6231605069369831
56,7Networks_RH_Limbic_OFC_2,0.6221498588057789
57,7Networks_LH_Vis_14,0.6214795992512467
58,7Networks_LH_SomMot_6,0.6208490780425701
59,7Networks_LH_Default_Temp_4,0.6198724972034286
60,7Networks_LH_Cont_OFC_1,0.6191686245302486
61,7Networks_RH_DorsAttn_Post_8,0.6177355720565348
62,7Networks_RH_Cont_PFCl_3,0.6151232100614276
63,7Networks_RH_Limbic_OFC_1,0.614656610486461
64,7Networks_LH_Default_Par_4,0.6113035420792196
65,7Networks_RH_DorsAttn_Post_6,0.6050658376139444
66,7Networks_RH_Default_Par_1,0.5950322857021298
67,7Networks_RH_Cont_PFCl_5,0.5814863091438648
68,7Networks_LH_Default_Par_3,0.5805372842086529
69,7Networks_LH_Default_PFC_4,0.5792764544228741
70,7Networks_LH_Default_PFC_1,0.5752944086161016
71,7Networks_LH_Cont_Par_1,0.575003560300415
72,7Networks_LH_DorsAttn_Post_7,0.5736957928382447
73,7Networks_RH_SomMot_16,0.5726837298158406
74,7Networks_RH_SomMot_17,0.5701513494363459
75,7Networks_RH_Default_PFCdPFCm_5,0.5650717357444388
76,7Networks_RH_SomMot_18,0.5601421232460427
77,7Networks_LH_Vis_13,0.5564981856024311
78,7Networks_RH_Vis_12,0.5516624153187776
79,7Networks_LH_DorsAttn_Post_9,0.5465251634518804
80,7Networks_LH_Cont_PFCl_1,0.5437331951024386
81,7Networks_RH_SalVentAttn_Med_3,0.5424206076821583
82,7Networks_LH_SalVentAttn_ParOper_3,0.5418072098926907
83,7Networks_RH_Cont_PFCl_1,0.537705531672063
84,7Networks_LH_Vis_3,0.5349602267960613
85,7Networks_LH_SalVentAttn_FrOperIns_1,0.5297228598204303
86,7Networks_RH_Cont_Cing_2,0.529139045471648
87,7Networks_LH_SomMot_15,0.5186127592105424
88,7Networks_RH_Default_Temp_4,0.5162966926330929
89,7Networks_LH_Default_PFC_9,0.5153084730299377
90,7Networks_RH_Default_Temp_3,0.5109357950887243
91,7Networks_LH_SalVentAttn_PFCl_1,0.5029561764553215
92,7Networks_RH_Default_PFCdPFCm_7,0.49867790117411215
93,7Networks_LH_Default_PFC_5,0.49826787474451545
94,7Networks_RH_Vis_1,0.4917485119844983
95,7Networks_LH_SalVentAttn_ParOper_2,0.49115427708572235
96,7Networks_LH_Cont_Par_2,0.4886067378765773
97,7Networks_RH_Cont_Par_3,0.48708564767963597
98,7Networks_LH_Vis_7,0.48598597808544713
99,7Networks_RH_Cont_PFCv_1,0.48197983434821484
100,7Networks_RH_Cont_Par_2,0.478888693442449
101,7Networks_RH_DorsAttn_FEF_1,0.47113532397104596
102,7Networks_RH_SomMot_7,0.4685263938890797
103,7Networks_LH_SalVentAttn_Med_3,0.4629175112058613
104,7Networks_LH_DorsAttn_FEF_2,0.4573234303571374
105,7Networks_LH_Default_PFC_7,0.4560200561336859
106,7Networks_RH_DorsAttn_Post_9,0.45476420400536244
107,7Networks_LH_Default_Temp_3,0.4547558454655028
108,7Networks_RH_Default_PFCdPFCm_4,0.4546291977230087
109,7Networks_LH_Default_PFC_13,0.4498915907619272
110,7Networks_LH_DorsAttn_Post_4,0.4451133370666124
111,7Networks_LH_Default_PFC_8,0.4447557440026566
112,7Networks_LH_DorsAttn_FEF_1,0.4422206809234126
113,7Networks_RH_Cont_PFCl_7,0.4344488328084144
114,7Networks_LH_DorsAttn_Post_1,0.42895650958579334
115,7Networks_RH_Vis_15,0.4230692084022458
116,7Networks_RH_DorsAttn_Post_1,0.41754993099417725
117,7Networks_RH_DorsAttn_Post_7,0.41219471113460066
118,7Networks_LH_Cont_PFCl_3,0.4109955890779378
119,7Networks_RH_Cont_PFCmp_1,0.4109159248939149
120,7Networks_RH_Cont_PFCmp_2,0.4088192521193958
121,7Networks_LH_Cont_Cing_1,0.3984666547087681
122,7Networks_RH_Default_PFCdPFCm_6,0.3976784519166779
123,7Networks_RH_SalVentAttn_PrC_1,0.39668492617766493
124,7Networks_LH_Vis_8,0.39495641449376806
125,7Networks_LH_SalVentAttn_Med_1,0.3929844605985772
126,7Networks_RH_DorsAttn_FEF_2,0.39258370111407576
127,7Networks_LH_SomMot_8,0.3885153977273567
128,7Networks_RH_DorsAttn_Post_3,0.38844724074004483
129,7Networks_LH_Default_PHC_1,0.3882567393046669
130,7Networks_RH_SalVentAttn_Med_1,0.3836987861919729
131,7Networks_RH_DorsAttn_Post_5,0.3806450854099727
132,7Networks_LH_SalVentAttn_FrOperIns_4,0.3790402207357378
133,7Networks_RH_Vis_6,0.36874530292997404
134,7Networks_LH_Cont_pCun_1,0.3687121124327789
135,7Networks_LH_DorsAttn_Post_5,0.36649187422886
136,7Networks_RH_SomMot_11,0.36333524300964193
137,7Networks_LH_SomMot_4,0.362119940532238
138,7Networks_RH_SomMot_2,0.3593987064424481
139,7Networks_LH_Cont_Par_3,0.358710355916307
140,7Networks_LH_SalVentAttn_Med_2,0.35695423626056105
141,7Networks_RH_SomMot_8,0.35451264149237743
142,7Networks_LH_Default_PFC_12,0.3537771444148016
143,7Networks_RH_SalVentAttn_FrOperIns_2,0.35130915638456345
144,7Networks_LH_Default_PFC_3,0.3498887688946602
145,7Networks_RH_DorsAttn_PrCv_1,0.34945677583518886
146,7Networks_RH_SomMot_5,0.34393461622197186
147,7Networks_RH_Default_Par_2,0.3405000178227719
148,7Networks_RH_Cont_PFCl_6,0.3355033302484273
149,7Networks_RH_Default_PFCv_1,0.33258375107463417
150,7Networks_RH_DorsAttn_Post_2,0.32202575273908934
151,7Networks_LH_SomMot_1,0.3161813396253544
152,7Networks_LH_Vis_2,0.31027852130876543
153,7Networks_LH_SalVentAttn_FrOperIns_2,0.3031234427943658
154,7Networks_LH_DorsAttn_Post_6,0.2946310438957837
155,7Networks_LH_SalVentAttn_FrOperIns_3,0.2936074081785372
156,7Networks_RH_SalVentAttn_TempOccPar_2,0.2923541240337061
157,7Networks_RH_DorsAttn_Post_4,0.291097126704433
158,7Networks_RH_SomMot_4,0.28822388384836156
159,7Networks_RH_SalVentAttn_FrOperIns_3,0.28776935953223776
160,7Networks_RH_SalVentAttn_Med_2,0.28694371651736555
161,7Networks_LH_Cont_PFCl_5,0.28542939099857323
162,7Networks_LH_SomMot_5,0.28515804342213236
163,7Networks_LH_DorsAttn_PrCv_1,0.28242919942360883
164,7Networks_LH_SalVentAttn_ParOper_1,0.28179753280139164
165,7Networks_RH_Cont_pCun_1,0.2762586917788957
166,7Networks_RH_SalVentAttn_FrOperIns_4,0.27516200434360283
167,7Networks_RH_SalVentAttn_TempOccPar_3,0.2724366912025559
168,7Networks_RH_SomMot_3,0.2707752223003742
169,7Networks_RH_SomMot_1,0.2693943508718076
170,7Networks_RH_SomMot_6,0.2677871938181924
171,7Networks_RH_Cont_PFCl_4,0.26690000135793013
172,7Networks_LH_DorsAttn_Post_3,0.2657109672099304
173,7Networks_LH_Vis_12,0.26539231451490114
174,7Networks_LH_Default_pCunPCC_3,0.2634047235536815
175,7Networks_LH_SomMot_2,0.26306297226073017
176,7Networks_LH_SomMot_3,0.2621419755470201
177,7Networks_LH_Default_PFC_10,0.2386602931290081
178,7Networks_RH_Vis_2,0.23399284768614909
179,7Networks_LH_Vis_6,0.23389984344426248
180,7Networks_LH_Default_Temp_5,0.231793105361659
181,7Networks_LH_Default_pCunPCC_4,0.222486707687895
182,7Networks_LH_Vis_1,0.21981162816386626
183,7Networks_LH_Cont_PFCl_4,0.20664556476765145
184,7Networks_RH_Default_pCunPCC_1,0.20476222582463907
185,7Networks_RH_Cont_Cing_1,0.20265190437478428
186,7Networks_RH_Vis_13,0.20095945790766087
187,7Networks_RH_SalVentAttn_TempOccPar_1,0.19955396116966143
188,7Networks_LH_Default_pCunPCC_1,0.19602231193679112
189,7Networks_RH_Vis_3,0.19522875867398568
190,7Networks_LH_Default_Par_1,0.19287840533673883
191,7Networks_RH_Default_Temp_5,0.19113980171603756
192,7Networks_RH_Default_pCunPCC_3,0.18448836824183618
193,7Networks_LH_Default_pCunPCC_2,0.18221937508437647
194,7Networks_RH_Vis_7,0.16080271208248084
195,7Networks_LH_Vis_10,0.15741663273468265
196,7Networks_RH_Default_pCunPCC_2,0.14790397450689782
197,7Networks_LH_Vis_4,0.1434703240828185
198,7Networks_RH_Vis_10,0.13983598776056322
199,7Networks_RH_Vis_9,0.13909362954330814
200,7Networks_RH_Vis_4,0.1232961475755458
